Order Number,Order Date and Time,Order_City,Restaurant Type,Total Bill (in Saudi Riyals),Delivery Duration (in minutes),Customer Rating (from 1 to 5 stars)
5722,10/2/2023 15:59,Buraidah,Seafood,512.99,8,3
5723,11/22/2023 7:50,Buraidah,Sweets,198.08,10,4
5724,5/9/2022 5:59,Mecca,Seafood,448.13,9,3
5725,8/23/2022 18:00,Hail,Vegetarian/Vegan,787.21,5,2
5726,11/1/2024 20:09,Mecca,Pizzeria,630.11,5,3
5727,8/13/2022 13:46,Riyadh,Pizzeria,236.65,19,5
5728,7/27/2022 16:42,Riyadh,Sweets,39.94,15,4
5729,1/4/2022 21:37,Khobar,Bakeries,735.19,11,2
5730,2/6/2024 21:27,Buraidah,Bakeries,67.88,19,2
5731,5/11/2024 22:01,Hail,Burger,695.82,17,4
5732,3/24/2024 3:41,Hail,Italian Cuisine,725.93,6,3
5733,8/15/2023 23:50,Abha,Seafood,682.62,13,4
5734,7/29/2023 10:00,Hail,Italian Cuisine,372.81,13,3
5735,3/1/2024 10:23,Tabuk,Sweets,118.27,17,4
5736,10/8/2024 14:04,Tabuk,Sweets,586.12,16,2
5737,5/8/2023 23:40,Riyadh,Fast Food,724.69,19,2
5738,5/5/2024 3:44,Buraidah,Indian Cuisine,668.71,4,3
5739,2/17/2024 9:23,Abha,Coffee,651.12,7,2
5740,1/1/2022 7:03,Riyadh,Sweets,503.13,7,2
5741,5/4/2022 6:35,Abha,Italian Cuisine,408.36,9,3
5742,4/26/2022 23:18,Buraidah,Fast Food,93.93,16,1
5743,8/15/2023 23:50,Riyadh,Seafood,484.56,9,2
5744,5/14/2024 21:47,Jeddah,Barbecue,177.96,8,3
5745,10/21/2022 18:57,Abha,Pizzeria,224.06,9,2
5746,8/6/2022 8:30,Jeddah,Barbecue,532.35,8,3
5747,9/14/2024 11:43,Mecca,Italian Cuisine,610.48,19,5
5748,1/20/2022 21:38,Mecca,Fast Food,726.47,8,4
5749,1/30/2023 13:35,Jeddah,Sushi,662.06,18,2
5750,5/20/2022 22:08,Riyadh,Barbecue,464.71,12,5
5751,5/5/2023 12:40,Hail,Seafood,442.23,11,3
5752,5/3/2024 13:16,Dammam,Sweets,719.47,13,4
5753,8/20/2023 15:28,Hail,Seafood,293.32,18,4
5754,1/9/2024 9:02,Dammam,Barbecue,649.98,14,2
5755,10/28/2024 14:47,Dammam,Vegetarian/Vegan,785.34,6,4
5756,6/21/2023 22:20,Buraidah,Italian Cuisine,350.63,15,3
5757,8/15/2023 23:34,Khobar,Italian Cuisine,88.16,4,2
5758,9/11/2023 22:18,Khobar,Burger,546.09,13,4
5759,12/5/2023 0:48,Medina,Coffee,311.03,16,3
5760,2/22/2024 19:48,Medina,Sushi,762.26,17,2
5761,8/8/2022 2:01,Riyadh,Indian Cuisine,42.79,19,2
5762,5/31/2023 8:38,Khobar,Seafood,734.81,4,3
5763,1/5/2024 8:53,Abha,Sweets,362.91,20,2
5764,1/22/2023 1:04,Dammam,Barbecue,81.99,17,4
5765,3/16/2023 7:28,Tabuk,Sushi,394.34,10,4
5766,9/5/2024 19:24,Tabuk,Vegetarian/Vegan,170.18,6,3
5767,4/1/2023 3:53,Dammam,Burger,503.26,13,4
5768,2/16/2022 16:04,Dammam,Burger,273.55,20,2
5769,4/8/2022 19:53,Dammam,Vegetarian/Vegan,514.59,5,1
5770,8/23/2024 19:23,Khobar,Indian Cuisine,626.77,14,2
5771,12/2/2024 15:22,Mecca,Seafood,78.05,9,2
5772,5/10/2022 11:39,Riyadh,Burger,276.91,7,3
5773,11/5/2023 8:14,Riyadh,Fast Food,271.61,13,3
5774,7/31/2023 12:36,Riyadh,Bakeries,513.56,17,3
5775,5/13/2024 13:41,Tabuk,Indian Cuisine,205.92,7,3
5776,3/15/2022 22:55,Riyadh,Indian Cuisine,88.26,12,3
5777,7/2/2022 17:25,Hail,Coffee,502.39,20,2
5778,12/14/2024 12:41,Buraidah,Vegetarian/Vegan,419.93,10,5
5779,3/30/2023 19:32,Riyadh,Bakeries,662.33,15,5
5780,9/5/2024 12:23,Tabuk,Coffee,305.80,14,5
5781,2/26/2023 15:40,Medina,Vegetarian/Vegan,786.10,7,2
5782,3/13/2022 2:19,Khobar,Pizzeria,388.74,15,4
5783,11/4/2022 22:23,Hail,Pizzeria,633.40,9,3
5784,4/24/2023 0:57,Dammam,Sushi,607.80,6,3
5785,7/25/2023 18:19,Khobar,Bakeries,407.96,9,4
5786,9/22/2024 14:55,Jeddah,Barbecue,99.90,16,2
5787,12/29/2024 11:49,Medina,Italian Cuisine,632.45,16,2
5788,2/10/2024 14:03,Buraidah,Indian Cuisine,786.01,19,1
5789,7/9/2022 9:10,Riyadh,Indian Cuisine,153.27,8,4
5790,6/17/2024 10:45,Riyadh,Burger,427.86,18,2
5791,10/10/2024 20:37,Tabuk,Vegetarian/Vegan,83.79,8,4
5792,5/17/2023 11:33,Dammam,Italian Cuisine,519.43,15,1
5793,5/27/2023 20:08,Khobar,Coffee,143.71,7,4
5794,5/20/2022 12:59,Riyadh,Vegetarian/Vegan,618.79,9,2
5795,11/2/2022 14:20,Buraidah,Italian Cuisine,52.05,16,3
5796,9/21/2024 1:52,Jeddah,Bakeries,335.95,7,5
5797,6/7/2022 15:23,Buraidah,Bakeries,555.91,13,2
5798,12/17/2024 12:48,Khobar,Burger,718.75,14,3
5799,11/11/2022 6:04,Riyadh,Pizzeria,145.66,15,5
5800,8/7/2022 0:04,Abha,Indian Cuisine,418.15,18,5
5801,5/8/2023 4:34,Khobar,Seafood,111.74,12,3
5802,4/23/2022 10:21,Riyadh,Vegetarian/Vegan,747.95,17,1
5803,12/14/2022 4:48,Mecca,Burger,512.34,18,3
5804,9/24/2024 0:10,Tabuk,Seafood,60.58,17,3
5805,2/24/2023 7:25,Medina,Indian Cuisine,53.74,18,2
5806,9/12/2022 12:56,Hail,Fast Food,236.38,15,2
5807,10/14/2024 20:31,Jeddah,Seafood,652.45,8,1
5808,10/15/2022 14:55,Riyadh,Coffee,400.72,12,1
5809,4/14/2022 14:31,Mecca,Pizzeria,511.34,15,2
5810,2/19/2022 4:10,Hail,Seafood,76.12,10,2
5811,1/22/2022 15:10,Hail,Pizzeria,165.73,20,4
5812,3/19/2024 10:23,Dammam,Italian Cuisine,138.85,7,2
5813,3/17/2022 2:45,Abha,Italian Cuisine,87.87,7,3
5814,9/8/2024 5:24,Riyadh,Vegetarian/Vegan,636.21,12,5
5815,12/1/2024 12:12,Dammam,Burger,717.24,10,5
5816,8/7/2022 11:20,Riyadh,Barbecue,324.81,17,5
5817,10/4/2023 21:56,Tabuk,Barbecue,151.57,14,2
5818,8/24/2023 7:46,Tabuk,Indian Cuisine,748.71,15,3
5819,1/15/2022 19:58,Khobar,Burger,661.99,4,3
5820,10/14/2024 20:58,Jeddah,Fast Food,480.64,16,2
5821,2/6/2022 4:51,Dammam,Indian Cuisine,251.52,12,2
5822,2/11/2023 2:39,Buraidah,Italian Cuisine,614.47,20,3
5823,12/11/2023 10:13,Buraidah,Coffee,320.45,8,2
5824,8/19/2022 22:58,Tabuk,Bakeries,44.69,18,2
5825,1/28/2022 18:12,Hail,Sweets,562.84,17,3
5826,5/3/2022 7:12,Buraidah,Coffee,319.56,8,3
5827,7/3/2023 7:04,Khobar,Barbecue,278.35,6,3
5828,10/19/2023 1:14,Dammam,Indian Cuisine,168.59,14,3
5829,11/4/2023 9:38,Hail,Indian Cuisine,162.67,7,1
5830,10/23/2024 3:20,Hail,Sweets,431.29,7,3
5831,11/2/2024 6:12,Mecca,Fast Food,745.58,16,4
5832,6/23/2024 3:59,Riyadh,Fast Food,785.88,12,4
5833,8/1/2022 22:14,Khobar,Sweets,727.11,17,3
5834,1/1/2025 8:17,Buraidah,Burger,144.43,6,3
5835,4/25/2022 20:54,Buraidah,Burger,462.02,7,3
5836,10/16/2022 14:52,Mecca,Coffee,469.92,5,3
5837,5/30/2024 7:12,Khobar,Sushi,118.90,12,2
5838,6/3/2022 1:40,Mecca,Barbecue,199.70,19,4
5839,12/16/2024 11:30,Abha,Seafood,162.52,15,4
5840,11/27/2023 14:41,Hail,Sushi,675.57,15,2
5841,10/21/2022 12:00,Riyadh,Italian Cuisine,89.21,5,4
5842,8/11/2022 12:31,Tabuk,Sushi,352.66,11,5
5843,12/27/2022 13:39,Riyadh,Seafood,523.38,11,5
5844,12/16/2024 10:50,Khobar,Pizzeria,574.58,5,4
5845,12/7/2022 17:06,Buraidah,Indian Cuisine,643.46,6,2
5846,4/7/2024 7:51,Jeddah,Coffee,73.33,18,3
5847,3/18/2022 15:05,Buraidah,Fast Food,138.84,6,2
5848,11/23/2024 17:32,Khobar,Pizzeria,690.94,15,2
5849,2/21/2023 1:12,Medina,Sweets,692.92,7,2
5850,11/7/2024 20:44,Khobar,Fast Food,464.70,17,2
5851,9/16/2024 20:13,Mecca,Bakeries,462.25,19,4
5852,12/30/2024 12:50,Buraidah,Indian Cuisine,524.06,10,1
5853,10/25/2024 13:13,Dammam,Bakeries,574.63,10,3
5854,11/30/2024 6:25,Dammam,Coffee,352.96,14,4
5855,10/25/2024 21:12,Abha,Bakeries,190.23,13,2
5856,4/29/2024 3:27,Hail,Pizzeria,703.46,10,3
5857,12/21/2024 12:42,Khobar,Bakeries,128.29,17,5
5858,1/3/2022 16:15,Riyadh,Fast Food,778.71,10,3
5859,3/18/2024 15:12,Buraidah,Fast Food,658.26,5,1
5860,10/6/2022 6:40,Jeddah,Coffee,338.77,16,3
5861,5/5/2023 0:40,Buraidah,Vegetarian/Vegan,364.26,9,1
5862,10/30/2022 9:46,Abha,Seafood,80.01,7,2
5863,4/22/2023 20:00,Mecca,Barbecue,85.62,19,2
5864,4/19/2023 0:06,Tabuk,Coffee,461.11,8,2
5865,9/7/2023 21:43,Dammam,Bakeries,105.06,12,4
5866,7/14/2024 13:50,Jeddah,Fast Food,476.64,17,3
5867,2/20/2023 4:36,Dammam,Coffee,726.30,10,1
5868,1/3/2024 13:54,Medina,Sweets,603.19,11,1
5869,10/17/2022 13:29,Riyadh,Indian Cuisine,358.93,19,2
5870,2/11/2024 19:39,Medina,Seafood,610.34,7,4
5871,11/17/2022 6:10,Buraidah,Seafood,387.68,10,4
5872,10/26/2022 23:44,Abha,Bakeries,73.64,20,5
5873,7/31/2023 13:57,Tabuk,Barbecue,68.19,5,4
5874,3/19/2023 18:55,Jeddah,Italian Cuisine,664.23,17,1
5875,3/3/2024 20:24,Dammam,Fast Food,614.26,10,2
5876,9/18/2024 18:42,Riyadh,Sweets,493.39,10,4
5877,4/20/2023 6:22,Dammam,Sweets,373.03,6,3
5878,8/28/2023 21:29,Jeddah,Barbecue,610.89,10,4
5879,9/9/2024 16:39,Hail,Sushi,238.66,8,5
5880,7/4/2022 4:24,Hail,Barbecue,530.98,16,2
5881,12/8/2024 14:30,Hail,Seafood,689.61,17,5
5882,1/18/2022 18:08,Medina,Seafood,430.85,15,4
5883,10/29/2024 22:06,Khobar,Vegetarian/Vegan,174.47,15,2
5884,3/8/2024 3:12,Buraidah,Fast Food,505.12,16,4
5885,1/23/2024 21:03,Khobar,Burger,503.04,6,4
5886,6/29/2022 11:00,Jeddah,Indian Cuisine,728.47,17,1
5887,9/23/2022 9:41,Tabuk,Fast Food,234.05,12,2
5888,1/25/2022 8:12,Buraidah,Italian Cuisine,407.76,19,3
5889,8/14/2024 10:22,Riyadh,Italian Cuisine,116.97,16,3
5890,3/7/2024 0:35,Riyadh,Barbecue,271.74,5,2
5891,5/17/2022 17:03,Jeddah,Italian Cuisine,55.66,18,5
5892,4/28/2024 17:04,Medina,Italian Cuisine,548.31,18,4
5893,1/23/2023 2:36,Buraidah,Sushi,66.11,19,3
5894,7/12/2022 5:01,Khobar,Coffee,114.91,18,4
5895,6/27/2022 13:35,Medina,Coffee,147.42,6,2
5896,7/15/2023 21:42,Tabuk,Vegetarian/Vegan,757.54,16,2
5897,11/30/2022 3:46,Khobar,Italian Cuisine,490.81,16,2
5898,7/23/2024 4:29,Dammam,Burger,528.40,11,3
5899,1/13/2023 16:10,Buraidah,Coffee,188.08,9,3
5900,8/1/2024 6:32,Medina,Seafood,763.03,14,1
5901,6/5/2023 6:51,Abha,Coffee,337.76,11,4
5902,5/19/2024 19:38,Jeddah,Pizzeria,743.52,12,3
5903,3/8/2022 8:07,Abha,Bakeries,135.16,11,3
5904,10/27/2022 3:40,Mecca,Barbecue,605.02,15,2
5905,12/18/2023 3:06,Jeddah,Coffee,568.06,5,2
5906,2/17/2023 23:29,Buraidah,Pizzeria,200.55,5,3
5907,7/8/2023 12:10,Riyadh,Vegetarian/Vegan,580.99,8,2
5908,11/11/2022 14:53,Mecca,Burger,783.91,11,3
5909,9/17/2024 4:02,Abha,Vegetarian/Vegan,767.27,9,3
5910,7/24/2023 18:45,Tabuk,Vegetarian/Vegan,531.68,17,4
5911,4/10/2022 20:21,Abha,Barbecue,501.88,19,2
5912,7/12/2022 4:58,Tabuk,Sushi,655.98,19,4
5913,6/26/2022 19:44,Riyadh,Sweets,557.12,13,3
5914,4/19/2023 4:09,Dammam,Barbecue,323.92,13,2
5915,10/3/2023 9:43,Riyadh,Barbecue,154.51,5,3
5916,4/23/2022 8:50,Abha,Indian Cuisine,461.92,13,3
5917,2/8/2024 4:51,Tabuk,Fast Food,195.51,16,2
5918,9/23/2022 23:30,Riyadh,Italian Cuisine,120.46,19,4
5919,1/8/2023 7:45,Buraidah,Italian Cuisine,374.04,9,3
5920,12/1/2022 23:24,Dammam,Barbecue,440.20,11,2
5921,5/17/2023 1:36,Mecca,Vegetarian/Vegan,218.96,15,5
5922,9/21/2023 18:38,Khobar,Pizzeria,513.68,18,2
5923,4/2/2023 11:08,Dammam,Italian Cuisine,561.27,6,3
5924,8/31/2022 5:00,Medina,Vegetarian/Vegan,562.61,8,4
5925,11/25/2022 23:35,Buraidah,Bakeries,506.20,6,5
5926,1/5/2022 3:29,Hail,Italian Cuisine,91.41,18,2
5927,3/1/2024 22:40,Tabuk,Vegetarian/Vegan,510.50,7,3
5928,1/22/2023 21:24,Medina,Fast Food,376.64,13,2
5929,8/14/2023 3:19,Buraidah,Burger,295.34,5,4
5930,8/31/2022 23:05,Tabuk,Vegetarian/Vegan,431.37,8,3
5931,8/2/2024 3:15,Tabuk,Coffee,443.93,13,3
5932,3/29/2024 14:49,Dammam,Burger,294.48,12,5
5933,7/17/2023 1:25,Buraidah,Sushi,394.03,6,4
5934,7/19/2023 10:00,Tabuk,Indian Cuisine,521.22,11,4
5935,3/31/2022 18:07,Riyadh,Bakeries,319.83,4,2
5936,6/25/2024 19:42,Mecca,Italian Cuisine,797.71,12,3
5937,11/24/2023 22:50,Abha,Coffee,138.19,4,2
5938,5/12/2022 13:14,Riyadh,Pizzeria,451.05,7,4
5939,11/19/2024 13:00,Khobar,Barbecue,564.99,19,2
5940,2/17/2022 19:37,Tabuk,Burger,574.50,7,2
5941,7/11/2023 19:01,Medina,Bakeries,269.09,10,5
5942,11/11/2022 21:33,Jeddah,Burger,168.48,13,5
5943,10/2/2024 20:25,Riyadh,Sweets,779.07,5,2
5944,10/29/2022 18:11,Hail,Vegetarian/Vegan,660.33,5,4
5945,4/2/2023 12:20,Khobar,Coffee,486.27,18,4
5946,2/2/2023 12:35,Mecca,Pizzeria,404.35,11,5
5947,2/13/2022 19:55,Riyadh,Coffee,508.20,10,3
5948,1/16/2025 14:21,Khobar,Sweets,792.57,10,4
5949,11/30/2024 22:11,Mecca,Pizzeria,388.19,8,5
5950,5/16/2023 14:41,Jeddah,Pizzeria,702.41,9,2
5951,12/31/2023 12:42,Hail,Coffee,399.24,12,3
5952,5/11/2022 18:26,Medina,Sushi,455.10,9,3
5953,1/17/2025 14:04,Abha,Pizzeria,617.02,18,3
5954,11/25/2022 18:12,Tabuk,Burger,435.24,15,4
5955,1/8/2022 16:51,Abha,Bakeries,352.95,19,4
5956,2/16/2024 5:50,Hail,Indian Cuisine,396.91,17,5
5957,4/7/2024 19:27,Khobar,Indian Cuisine,591.29,9,4
5958,9/30/2024 6:28,Hail,Burger,303.22,18,5
5959,11/11/2022 9:36,Dammam,Seafood,111.62,7,3
5960,4/14/2023 9:02,Jeddah,Sushi,745.78,9,1
5961,8/27/2024 13:01,Khobar,Coffee,156.76,15,3
5962,11/23/2023 13:43,Khobar,Italian Cuisine,457.44,20,2
5963,3/13/2024 7:57,Abha,Sushi,722.97,7,3
5964,7/12/2023 18:47,Riyadh,Pizzeria,592.57,18,3
5965,5/5/2024 0:36,Tabuk,Seafood,313.32,5,2
5966,2/6/2023 20:43,Khobar,Coffee,672.36,6,5
5967,12/8/2022 22:12,Jeddah,Seafood,355.99,20,5
5968,12/22/2022 5:12,Abha,Barbecue,120.03,5,4
5969,3/3/2023 10:58,Abha,Sweets,412.46,19,3
5970,4/22/2023 16:54,Hail,Sweets,316.35,4,5
5971,7/2/2023 10:31,Jeddah,Coffee,301.62,11,4
5972,4/20/2022 4:43,Abha,Sweets,229.81,5,4
5973,12/22/2024 13:53,Mecca,Burger,250.56,13,4
5974,1/18/2024 9:09,Dammam,Bakeries,231.64,10,3
5975,12/6/2024 0:14,Abha,Bakeries,286.35,5,2
5976,12/4/2024 14:46,Tabuk,Italian Cuisine,265.33,7,4
5977,10/14/2022 13:07,Riyadh,Coffee,530.30,19,5
5978,8/6/2022 5:48,Jeddah,Vegetarian/Vegan,759.38,18,4
5979,1/9/2025 22:39,Medina,Fast Food,491.79,10,4
5980,6/4/2022 9:56,Hail,Italian Cuisine,305.85,9,5
5981,10/6/2023 6:46,Mecca,Seafood,727.59,6,1
5982,12/27/2024 9:12,Buraidah,Vegetarian/Vegan,665.46,18,1
5983,2/4/2023 8:05,Riyadh,Vegetarian/Vegan,607.17,15,4
5984,5/21/2023 17:08,Dammam,Fast Food,333.66,6,3
5985,5/26/2022 18:33,Abha,Barbecue,773.03,9,3
5986,8/30/2024 12:31,Hail,Seafood,757.90,15,4
5987,5/17/2024 9:40,Hail,Vegetarian/Vegan,405.33,8,5
5988,2/1/2023 5:58,Dammam,Italian Cuisine,118.02,11,4
5989,4/22/2024 18:31,Riyadh,Italian Cuisine,705.70,19,2
5990,8/3/2023 14:57,Mecca,Bakeries,773.44,19,4
5991,7/1/2022 13:39,Mecca,Sushi,459.86,10,3
5992,6/23/2022 19:16,Dammam,Sweets,773.92,16,2
5993,7/25/2024 23:54,Riyadh,Burger,607.00,9,3
5994,1/10/2023 6:34,Jeddah,Pizzeria,561.52,11,5
5995,8/7/2023 9:59,Riyadh,Italian Cuisine,442.32,18,3
5996,3/3/2024 8:38,Medina,Italian Cuisine,693.82,19,4
5997,6/3/2022 5:29,Medina,Indian Cuisine,739.71,9,1
5998,2/14/2023 11:56,Tabuk,Vegetarian/Vegan,545.53,12,3
5999,2/19/2022 21:57,Khobar,Pizzeria,313.97,19,2
6000,6/23/2024 6:02,Tabuk,Pizzeria,473.95,7,2
6001,2/26/2023 8:28,Dammam,Indian Cuisine,295.90,19,4
6002,2/4/2023 7:55,Buraidah,Barbecue,693.31,11,4
6003,11/25/2023 1:28,Abha,Seafood,111.04,9,3
6004,1/12/2025 1:50,Khobar,Vegetarian/Vegan,441.33,8,2
6005,1/6/2025 8:03,Buraidah,Pizzeria,640.53,7,4
6006,3/24/2022 18:43,Khobar,Pizzeria,344.56,16,2
6007,3/28/2023 20:58,Hail,Sweets,294.51,5,2
6008,5/19/2023 17:29,Dammam,Coffee,594.09,16,4
6009,7/10/2022 17:59,Riyadh,Sweets,45.22,16,2
6010,4/10/2022 16:23,Abha,Bakeries,203.17,18,5
6011,8/7/2023 0:32,Buraidah,Bakeries,614.63,11,5
6012,7/26/2023 6:25,Dammam,Pizzeria,381.54,11,1
6013,8/2/2024 15:13,Hail,Bakeries,727.66,9,3
6014,7/1/2023 5:06,Buraidah,Pizzeria,787.76,6,3
6015,1/26/2024 6:48,Abha,Fast Food,571.07,17,1
6016,5/9/2023 17:24,Tabuk,Italian Cuisine,133.23,13,3
6017,2/4/2023 10:33,Abha,Pizzeria,758.83,8,4
6018,12/27/2023 7:54,Buraidah,Italian Cuisine,268.42,11,1
6019,4/25/2024 1:46,Abha,Vegetarian/Vegan,49.15,12,4
6020,1/23/2024 16:24,Medina,Bakeries,467.83,7,3
6021,1/16/2022 11:33,Jeddah,Bakeries,131.38,13,1
6022,8/29/2023 7:50,Jeddah,Coffee,91.36,8,2
6023,3/28/2022 23:15,Jeddah,Seafood,603.08,4,3
6024,2/3/2023 22:03,Jeddah,Italian Cuisine,517.46,17,3
6025,1/7/2025 13:20,Riyadh,Pizzeria,339.53,5,1
6026,12/26/2023 3:33,Mecca,Indian Cuisine,635.83,14,3
6027,7/20/2022 11:54,Hail,Sweets,517.09,16,4
6028,1/12/2024 16:51,Riyadh,Sushi,560.54,7,5
6029,9/25/2022 1:36,Buraidah,Coffee,677.39,13,2
6030,3/30/2022 4:54,Jeddah,Barbecue,255.14,14,5
6031,3/1/2023 2:28,Riyadh,Barbecue,315.41,17,5
6032,9/29/2022 20:22,Hail,Pizzeria,290.32,10,5
6033,10/11/2024 21:29,Mecca,Bakeries,799.87,12,3
6034,11/24/2022 9:37,Mecca,Seafood,639.46,20,2
6035,3/18/2022 8:04,Tabuk,Bakeries,570.53,5,5
6036,7/8/2024 15:23,Dammam,Bakeries,254.31,9,3
6037,1/27/2025 16:43,Medina,Pizzeria,658.40,19,3
6038,1/7/2024 21:56,Medina,Coffee,535.60,7,4
6039,11/24/2023 10:19,Buraidah,Sweets,413.72,13,1
6040,2/17/2024 23:29,Khobar,Indian Cuisine,323.49,5,5
6041,2/25/2023 10:02,Jeddah,Seafood,663.95,19,1
6042,9/21/2023 23:44,Jeddah,Seafood,556.74,12,5
6043,8/2/2022 16:18,Buraidah,Sweets,709.99,11,5
6044,10/16/2023 9:23,Riyadh,Pizzeria,135.10,17,4
6045,7/23/2024 16:03,Khobar,Coffee,79.23,14,3
6046,1/23/2024 20:18,Jeddah,Pizzeria,207.42,7,2
6047,1/6/2022 2:32,Abha,Sushi,361.44,6,1
6048,12/27/2024 11:13,Medina,Sweets,792.87,17,2
6049,10/1/2022 16:28,Mecca,Pizzeria,250.67,19,3
6050,10/22/2024 19:34,Medina,Italian Cuisine,253.20,17,2
6051,12/19/2022 15:14,Medina,Sushi,276.72,6,5
6052,1/12/2025 4:12,Hail,Pizzeria,513.55,6,4
6053,5/29/2023 12:55,Khobar,Indian Cuisine,311.33,20,3
6054,1/14/2024 20:57,Dammam,Indian Cuisine,776.33,5,3
6055,11/23/2023 14:57,Buraidah,Bakeries,407.23,6,3
6056,5/16/2023 7:37,Medina,Burger,157.69,9,5
6057,3/23/2023 11:33,Hail,Italian Cuisine,212.48,15,2
6058,11/11/2022 21:28,Hail,Coffee,482.50,7,4
6059,8/6/2024 19:30,Khobar,Seafood,282.96,13,2
6060,12/13/2023 12:34,Dammam,Barbecue,518.37,18,5
6061,7/5/2024 22:05,Buraidah,Italian Cuisine,151.27,15,3
6062,5/2/2022 8:02,Buraidah,Burger,474.76,10,4
6063,2/25/2024 16:56,Medina,Indian Cuisine,118.46,6,2
6064,6/25/2024 5:19,Jeddah,Bakeries,92.58,10,4
6065,11/19/2022 0:49,Dammam,Sweets,238.56,10,5
6066,1/16/2023 8:34,Jeddah,Pizzeria,544.24,8,5
6067,12/19/2022 20:35,Abha,Italian Cuisine,671.20,20,3
6068,6/12/2024 3:36,Abha,Seafood,575.31,19,3
6069,10/19/2024 20:51,Jeddah,Vegetarian/Vegan,105.38,11,5
6070,9/19/2024 21:23,Riyadh,Fast Food,775.23,9,2
6071,7/11/2024 4:57,Jeddah,Italian Cuisine,707.22,13,4
6072,6/18/2022 14:01,Mecca,Indian Cuisine,382.47,6,5
6073,4/30/2023 6:15,Abha,Vegetarian/Vegan,666.67,14,4
6074,5/18/2022 4:01,Hail,Indian Cuisine,305.96,6,3
6075,12/7/2022 9:28,Hail,Vegetarian/Vegan,568.97,7,3
6076,9/28/2024 18:53,Abha,Barbecue,154.65,13,2
6077,9/24/2023 14:17,Dammam,Pizzeria,197.72,17,4
6078,7/13/2022 10:04,Hail,Pizzeria,147.66,15,4
6079,12/3/2022 12:26,Buraidah,Vegetarian/Vegan,678.99,11,3
6080,9/4/2022 16:34,Abha,Fast Food,273.55,16,4
6081,12/19/2024 17:14,Hail,Burger,106.74,18,5
6082,2/3/2024 17:27,Riyadh,Sushi,334.30,13,4
6083,1/23/2022 23:41,Dammam,Vegetarian/Vegan,95.02,7,2
6084,5/23/2024 14:18,Medina,Indian Cuisine,614.38,4,2
6085,12/31/2023 22:00,Riyadh,Vegetarian/Vegan,403.87,9,2
6086,10/1/2023 15:06,Buraidah,Seafood,243.23,5,3
6087,3/25/2024 1:46,Dammam,Pizzeria,735.45,11,1
6088,2/14/2022 4:32,Jeddah,Burger,336.30,11,5
6089,2/1/2022 0:37,Hail,Barbecue,198.76,7,3
6090,3/17/2023 5:35,Mecca,Sushi,369.42,11,4
6091,3/26/2024 21:42,Medina,Fast Food,64.98,19,2
6092,8/27/2024 0:57,Hail,Coffee,364.29,13,2
6093,5/12/2024 17:28,Mecca,Sweets,492.23,5,3
6094,7/30/2023 23:37,Mecca,Sushi,605.16,16,3
6095,1/7/2025 18:12,Abha,Indian Cuisine,728.82,4,3
6096,11/30/2022 23:29,Buraidah,Vegetarian/Vegan,534.72,5,4
6097,1/22/2022 21:40,Tabuk,Seafood,229.74,8,2
6098,4/3/2022 14:04,Hail,Sushi,57.74,17,1
6099,12/2/2024 3:07,Tabuk,Sweets,729.09,11,2
6100,3/27/2024 11:32,Medina,Vegetarian/Vegan,549.36,20,3
6101,12/24/2024 6:23,Hail,Fast Food,120.43,9,4
6102,9/7/2022 1:47,Abha,Sweets,472.44,10,4
6103,4/14/2023 22:47,Mecca,Seafood,393.79,14,2
6104,9/10/2023 14:59,Dammam,Burger,703.49,16,5
6105,9/13/2022 1:24,Khobar,Indian Cuisine,424.48,14,3
6106,8/23/2022 23:33,Jeddah,Vegetarian/Vegan,153.08,11,2
6107,7/2/2022 20:45,Hail,Bakeries,536.02,10,3
6108,1/31/2025 9:07,Medina,Sweets,624.87,13,2
6109,12/11/2022 0:15,Mecca,Barbecue,89.82,15,3
6110,9/16/2022 23:15,Abha,Burger,404.28,9,4
6111,12/27/2023 15:55,Tabuk,Coffee,493.30,17,3
6112,2/15/2023 16:43,Jeddah,Sushi,242.54,11,3
6113,7/9/2022 5:33,Medina,Bakeries,733.71,13,5
6114,10/26/2023 22:37,Buraidah,Sweets,488.32,18,3
6115,5/7/2024 11:45,Buraidah,Bakeries,622.14,4,3
6116,11/18/2023 10:01,Abha,Burger,211.79,12,2
6117,12/18/2024 9:21,Khobar,Seafood,686.28,14,1
6118,1/9/2022 9:59,Abha,Burger,595.53,17,3
6119,4/8/2023 5:56,Buraidah,Bakeries,525.68,8,2
6120,12/20/2023 4:09,Khobar,Sushi,386.03,8,1
6121,12/2/2023 4:42,Buraidah,Pizzeria,397.21,19,4
6122,5/31/2022 18:39,Jeddah,Barbecue,628.37,18,4
6123,7/13/2024 5:07,Hail,Burger,434.00,10,5
6124,1/6/2024 6:27,Hail,Bakeries,590.20,13,5
6125,6/5/2024 10:38,Jeddah,Vegetarian/Vegan,397.21,18,2
6126,12/19/2024 15:15,Tabuk,Vegetarian/Vegan,756.31,6,4
6127,11/16/2024 14:50,Buraidah,Burger,418.65,19,4
6128,2/8/2022 16:48,Dammam,Vegetarian/Vegan,53.50,5,5
6129,4/8/2022 12:30,Riyadh,Italian Cuisine,66.57,10,1
6130,1/10/2022 2:27,Mecca,Bakeries,513.52,7,3
6131,11/23/2022 18:37,Hail,Seafood,746.04,12,2
6132,8/31/2022 11:56,Medina,Burger,308.31,10,3
